ProblemID,Group,Config,Mining,Family,MeanCmax
Ta50_20_1,50×20,Poor_20,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Poor_20,Elite-only,NEH,4082.0
Ta50_20_1,50×20,Poor_20,Elite-only,NEH-TBKK2,4087.2
Ta50_20_1,50×20,Regions_2,Contrast,FRB4-p1,4011.2
Ta50_20_1,50×20,Regions_2,Contrast,INEH-inspired,3997.2
Ta50_20_1,50×20,Regions_2,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Regions_2,Contrast,NEH,4082.0
Ta50_20_1,50×20,Regions_2,Contrast,NEH-TBKK2,4041.0
Ta50_20_1,50×20,Regions_2,Elite-only,FRB4-p1,4007.2
Ta50_20_1,50×20,Regions_2,Elite-only,INEH-inspired,4017.0
Ta50_20_1,50×20,Regions_2,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Regions_2,Elite-only,NEH,4082.0
Ta50_20_1,50×20,Regions_2,Elite-only,NEH-TBKK2,4041.0
Ta50_20_1,50×20,Regions_8,Contrast,FRB4-p1,4022.8
Ta50_20_1,50×20,Regions_8,Contrast,INEH-inspired,4034.6
Ta50_20_1,50×20,Regions_8,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Regions_8,Contrast,NEH,4082.0
Ta50_20_1,50×20,Regions_8,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,Regions_8,Elite-only,FRB4-p1,4019.0
Ta50_20_1,50×20,Regions_8,Elite-only,INEH-inspired,4012.8
Ta50_20_1,50×20,Regions_8,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Regions_8,Elite-only,NEH,4080.8
Ta50_20_1,50×20,Regions_8,Elite-only,NEH-TBKK2,4080.8
Ta50_20_1,50×20,q_2,Contrast,FRB4-p1,4022.0
Ta50_20_1,50×20,q_2,Contrast,INEH-inspired,4073.6
Ta50_20_1,50×20,q_2,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,q_2,Contrast,NEH,4082.0
Ta50_20_1,50×20,q_2,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,q_2,Elite-only,FRB4-p1,4038.8
Ta50_20_1,50×20,q_2,Elite-only,INEH-inspired,4029.0
Ta50_20_1,50×20,q_2,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,q_2,Elite-only,NEH,4082.0
Ta50_20_1,50×20,q_2,Elite-only,NEH-TBKK2,4087.2
Ta50_20_1,50×20,q_6,Contrast,FRB4-p1,4003.8
Ta50_20_1,50×20,q_6,Contrast,INEH-inspired,4017.4
Ta50_20_1,50×20,q_6,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,q_6,Contrast,NEH,4082.0
Ta50_20_1,50×20,q_6,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,q_6,Elite-only,FRB4-p1,4020.8
Ta50_20_1,50×20,q_6,Elite-only,INEH-inspired,4047.0
Ta50_20_1,50×20,q_6,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,q_6,Elite-only,NEH,4082.0
Ta50_20_1,50×20,q_6,Elite-only,NEH-TBKK2,4087.2
Ta50_20_10,50×20,Baseline,Contrast,FRB4-p1,3923.2
Ta50_20_10,50×20,Baseline,Contrast,INEH-inspired,3927.6
Ta50_20_10,50×20,Baseline,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,Baseline,Contrast,NEH,4063.0
Ta50_20_10,50×20,Baseline,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Baseline,Elite-only,FRB4-p1,3944.4
Ta50_20_10,50×20,Baseline,Elite-only,INEH-inspired,3926.4
Ta50_20_10,50×20,Baseline,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Baseline,Elite-only,NEH,4063.0
Ta50_20_10,50×20,Baseline,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Elite_025,Contrast,FRB4-p1,3924.6
Ta50_20_10,50×20,Elite_025,Contrast,INEH-inspired,3931.4
Ta50_20_10,50×20,Elite_025,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,Elite_025,Contrast,NEH,4060.2
Ta50_20_10,50×20,Elite_025,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Elite_025,Elite-only,FRB4-p1,3935.6
Ta50_20_10,50×20,Elite_025,Elite-only,INEH-inspired,3921.2
Ta50_20_10,50×20,Elite_025,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Elite_025,Elite-only,NEH,4063.0
Ta50_20_10,50×20,Elite_025,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Elite_10,Contrast,FRB4-p1,3939.4
Ta50_20_10,50×20,Elite_10,Contrast,INEH-inspired,3941.6
Ta50_20_10,50×20,Elite_10,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,Elite_10,Contrast,NEH,4063.0
Ta50_20_10,50×20,Elite_10,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Elite_10,Elite-only,FRB4-p1,3940.4
Ta50_20_10,50×20,Elite_10,Elite-only,INEH-inspired,3928.8
Ta50_20_10,50×20,Elite_10,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Elite_10,Elite-only,NEH,4063.0
Ta50_20_10,50×20,Elite_10,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,PRules_2n,Contrast,FRB4-p1,3929.2
Ta50_20_10,50×20,PRules_2n,Contrast,INEH-inspired,3913.0
Ta50_20_10,50×20,PRules_2n,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,PRules_2n,Contrast,NEH,4063.0
Ta50_20_10,50×20,PRules_2n,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,PRules_2n,Elite-only,FRB4-p1,3969.2
Ta50_20_10,50×20,PRules_2n,Elite-only,INEH-inspired,3920.4
Ta50_20_10,50×20,PRules_2n,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,PRules_2n,Elite-only,NEH,4063.0
Ta50_20_10,50×20,PRules_2n,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,PRules_4n,Contrast,FRB4-p1,3945.6
Ta50_20_10,50×20,PRules_4n,Contrast,INEH-inspired,3932.6
Ta50_20_10,50×20,PRules_4n,Contrast,KK2-style-NEH,4079.0
Ta50_20_10,50×20,PRules_4n,Contrast,NEH,4063.0
Ta50_20_10,50×20,PRules_4n,Contrast,NEH-TBKK2,4013.8
Ta50_20_10,50×20,PRules_4n,Elite-only,FRB4-p1,3928.8
Ta50_20_10,50×20,PRules_4n,Elite-only,INEH-inspired,3906.0
Ta50_20_10,50×20,PRules_4n,Elite-only,KK2-style-NEH,4074.8
Ta50_20_10,50×20,PRules_4n,Elite-only,NEH,4063.0
Ta50_20_10,50×20,PRules_4n,Elite-only,NEH-TBKK2,4013.2
Ta50_20_10,50×20,Poor_05,Contrast,FRB4-p1,3942.2
Ta50_20_10,50×20,Poor_05,Contrast,INEH-inspired,3922.6
Ta50_20_10,50×20,Poor_05,Contrast,KK2-style-NEH,4087.2
Ta50_20_10,50×20,Poor_05,Contrast,NEH,4060.2
Ta50_20_10,50×20,Poor_05,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Poor_05,Elite-only,FRB4-p1,3944.4
Ta50_20_10,50×20,Poor_05,Elite-only,INEH-inspired,3926.4
Ta50_20_10,50×20,Poor_05,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Poor_05,Elite-only,NEH,4063.0
Ta50_20_10,50×20,Poor_05,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Poor_20,Contrast,FRB4-p1,3917.6
Ta50_20_10,50×20,Poor_20,Contrast,INEH-inspired,3926.8
Ta50_20_10,50×20,Poor_20,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,Poor_20,Contrast,NEH,4060.2
Ta50_20_10,50×20,Poor_20,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Poor_20,Elite-only,FRB4-p1,3944.4
Ta50_20_10,50×20,Poor_20,Elite-only,INEH-inspired,3926.4
Ta50_20_10,50×20,Poor_20,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Poor_20,Elite-only,NEH,4063.0
Ta50_20_10,50×20,Poor_20,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,Regions_2,Contrast,FRB4-p1,3936.6
Ta50_20_10,50×20,Regions_2,Contrast,INEH-inspired,3947.0
Ta50_20_10,50×20,Regions_2,Contrast,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Regions_2,Contrast,NEH,4003.2
Ta50_20_10,50×20,Regions_2,Contrast,NEH-TBKK2,4003.8
Ta50_20_10,50×20,Regions_2,Elite-only,FRB4-p1,3926.4
Ta50_20_10,50×20,Regions_2,Elite-only,INEH-inspired,3936.2
Ta50_20_10,50×20,Regions_2,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Regions_2,Elite-only,NEH,4011.0
Ta50_20_10,50×20,Regions_2,Elite-only,NEH-TBKK2,3999.0
Ta50_20_10,50×20,Regions_8,Contrast,FRB4-p1,3952.4
Ta50_20_10,50×20,Regions_8,Contrast,INEH-inspired,3926.2
Ta50_20_10,50×20,Regions_8,Contrast,KK2-style-NEH,4072.2
Ta50_20_10,50×20,Regions_8,Contrast,NEH,4063.0
Ta50_20_10,50×20,Regions_8,Contrast,NEH-TBKK2,4080.6
Ta50_20_10,50×20,Regions_8,Elite-only,FRB4-p1,3940.2
Ta50_20_10,50×20,Regions_8,Elite-only,INEH-inspired,3947.4
Ta50_20_10,50×20,Regions_8,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,Regions_8,Elite-only,NEH,4063.0
Ta50_20_10,50×20,Regions_8,Elite-only,NEH-TBKK2,4069.6
Ta50_20_10,50×20,q_2,Contrast,FRB4-p1,3974.0
Ta50_20_10,50×20,q_2,Contrast,INEH-inspired,3956.0
Ta50_20_10,50×20,q_2,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,q_2,Contrast,NEH,4063.0
Ta50_20_10,50×20,q_2,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,q_2,Elite-only,FRB4-p1,3987.8
Ta50_20_10,50×20,q_2,Elite-only,INEH-inspired,3935.0
Ta50_20_10,50×20,q_2,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,q_2,Elite-only,NEH,4063.0
Ta50_20_10,50×20,q_2,Elite-only,NEH-TBKK2,4012.0
Ta50_20_10,50×20,q_6,Contrast,FRB4-p1,3924.8
Ta50_20_10,50×20,q_6,Contrast,INEH-inspired,3920.2
Ta50_20_10,50×20,q_6,Contrast,KK2-style-NEH,4091.0
Ta50_20_10,50×20,q_6,Contrast,NEH,4063.0
Ta50_20_10,50×20,q_6,Contrast,NEH-TBKK2,4012.0
Ta50_20_10,50×20,q_6,Elite-only,FRB4-p1,3945.0
Ta50_20_10,50×20,q_6,Elite-only,INEH-inspired,3921.4
Ta50_20_10,50×20,q_6,Elite-only,KK2-style-NEH,4064.0
Ta50_20_10,50×20,q_6,Elite-only,NEH,4063.0
Ta50_20_10,50×20,q_6,Elite-only,NEH-TBKK2,4012.0
Ta50_5_1,50×5,Baseline,Contrast,FRB4-p1,2745.8
Ta50_5_1,50×5,Baseline,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,Baseline,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Baseline,Contrast,NEH,2733.0
Ta50_5_1,50×5,Baseline,Contrast,NEH-TBKK2,2729.6
Ta50_5_1,50×5,Baseline,Elite-only,FRB4-p1,2730.2
Ta50_5_1,50×5,Baseline,Elite-only,INEH-inspired,2726.4
Ta50_5_1,50×5,Baseline,Elite-only,KK2-style-NEH,2739.2
Ta50_5_1,50×5,Baseline,Elite-only,NEH,2732.2
Ta50_5_1,50×5,Baseline,Elite-only,NEH-TBKK2,2732.2
Ta50_5_1,50×5,Elite_025,Contrast,FRB4-p1,2743.4
Ta50_5_1,50×5,Elite_025,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,Elite_025,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Elite_025,Contrast,NEH,2732.6
Ta50_5_1,50×5,Elite_025,Contrast,NEH-TBKK2,2730.2
Ta50_5_1,50×5,Elite_025,Elite-only,FRB4-p1,2731.4
Ta50_5_1,50×5,Elite_025,Elite-only,INEH-inspired,2726.4
Ta50_5_1,50×5,Elite_025,Elite-only,KK2-style-NEH,2738.0
Ta50_5_1,50×5,Elite_025,Elite-only,NEH,2733.0
Ta50_5_1,50×5,Elite_025,Elite-only,NEH-TBKK2,2732.2
Ta50_5_1,50×5,Elite_10,Contrast,FRB4-p1,2741.4
Ta50_5_1,50×5,Elite_10,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,Elite_10,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Elite_10,Contrast,NEH,2732.8
Ta50_5_1,50×5,Elite_10,Contrast,NEH-TBKK2,2730.2
Ta50_5_1,50×5,Elite_10,Elite-only,FRB4-p1,2729.8
Ta50_5_1,50×5,Elite_10,Elite-only,INEH-inspired,2728.8
Ta50_5_1,50×5,Elite_10,Elite-only,KK2-style-NEH,2746.4
Ta50_5_1,50×5,Elite_10,Elite-only,NEH,2733.0
Ta50_5_1,50×5,Elite_10,Elite-only,NEH-TBKK2,2733.0
Ta50_5_1,50×5,PRules_2n,Contrast,FRB4-p1,2737.8
Ta50_5_1,50×5,PRules_2n,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,PRules_2n,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,PRules_2n,Contrast,NEH,2733.0
Ta50_5_1,50×5,PRules_2n,Contrast,NEH-TBKK2,2729.6
Ta50_5_1,50×5,PRules_2n,Elite-only,FRB4-p1,2729.8
Ta50_5_1,50×5,PRules_2n,Elite-only,INEH-inspired,2727.6
Ta50_5_1,50×5,PRules_2n,Elite-only,KK2-style-NEH,2742.4
Ta50_5_1,50×5,PRules_2n,Elite-only,NEH,2732.8
Ta50_5_1,50×5,PRules_2n,Elite-only,NEH-TBKK2,2732.6
Ta50_5_1,50×5,PRules_4n,Contrast,FRB4-p1,2742.4
Ta50_5_1,50×5,PRules_4n,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,PRules_4n,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,PRules_4n,Contrast,NEH,2732.2
Ta50_5_1,50×5,PRules_4n,Contrast,NEH-TBKK2,2729.6
Ta50_5_1,50×5,PRules_4n,Elite-only,FRB4-p1,2733.2
Ta50_5_1,50×5,PRules_4n,Elite-only,INEH-inspired,2726.4
Ta50_5_1,50×5,PRules_4n,Elite-only,KK2-style-NEH,2739.2
Ta50_5_1,50×5,PRules_4n,Elite-only,NEH,2733.0
Ta50_5_1,50×5,PRules_4n,Elite-only,NEH-TBKK2,2732.2
Ta50_5_1,50×5,Poor_05,Contrast,FRB4-p1,2745.8
Ta50_5_1,50×5,Poor_05,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,Poor_05,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Poor_05,Contrast,NEH,2732.8
Ta50_5_1,50×5,Poor_05,Contrast,NEH-TBKK2,2730.4
Ta50_5_1,50×5,Poor_05,Elite-only,FRB4-p1,2730.2
Ta50_5_1,50×5,Poor_05,Elite-only,INEH-inspired,2726.4
Ta50_5_1,50×5,Poor_05,Elite-only,KK2-style-NEH,2739.2
Ta50_5_1,50×5,Poor_05,Elite-only,NEH,2732.2
Ta50_5_1,50×5,Poor_05,Elite-only,NEH-TBKK2,2732.2
Ta50_5_1,50×5,Poor_20,Contrast,FRB4-p1,2745.0
Ta50_5_1,50×5,Poor_20,Contrast,INEH-inspired,2728.8
Ta50_5_1,50×5,Poor_20,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Poor_20,Contrast,NEH,2733.0
Ta50_5_1,50×5,Poor_20,Contrast,NEH-TBKK2,2729.6
Ta50_5_1,50×5,Poor_20,Elite-only,FRB4-p1,2730.2
Ta50_5_1,50×5,Poor_20,Elite-only,INEH-inspired,2726.4
Ta50_5_1,50×5,Poor_20,Elite-only,KK2-style-NEH,2739.2
Ta50_5_1,50×5,Poor_20,Elite-only,NEH,2732.2
Ta50_5_1,50×5,Poor_20,Elite-only,NEH-TBKK2,2732.2
Ta50_5_1,50×5,Regions_2,Contrast,FRB4-p1,2751.2
Ta50_5_1,50×5,Regions_2,Contrast,INEH-inspired,2724.0
Ta50_5_1,50×5,Regions_2,Contrast,KK2-style-NEH,2741.4
Ta50_5_1,50×5,Regions_2,Contrast,NEH,2733.0
Ta50_5_1,50×5,Regions_2,Contrast,NEH-TBKK2,2743.0
Ta50_5_1,50×5,Regions_2,Elite-only,FRB4-p1,2733.2
Ta50_5_1,50×5,Regions_2,Elite-only,INEH-inspired,2724.0
Ta50_5_1,50×5,Regions_2,Elite-only,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Regions_2,Elite-only,NEH,2733.4
Ta50_5_1,50×5,Regions_2,Elite-only,NEH-TBKK2,2743.0
Ta50_5_1,50×5,Regions_8,Contrast,FRB4-p1,2739.2
Ta50_5_1,50×5,Regions_8,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,Regions_8,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,Regions_8,Contrast,NEH,2729.4
Ta50_5_1,50×5,Regions_8,Contrast,NEH-TBKK2,2730.0
Ta50_5_1,50×5,Regions_8,Elite-only,FRB4-p1,2729.2
Ta50_5_1,50×5,Regions_8,Elite-only,INEH-inspired,2731.2
Ta50_5_1,50×5,Regions_8,Elite-only,KK2-style-NEH,2732.0
Ta50_5_1,50×5,Regions_8,Elite-only,NEH,2732.0
Ta50_5_1,50×5,Regions_8,Elite-only,NEH-TBKK2,2730.4
Ta50_5_1,50×5,q_2,Contrast,FRB4-p1,2745.8
Ta50_5_1,50×5,q_2,Contrast,INEH-inspired,2730.0
Ta50_5_1,50×5,q_2,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,q_2,Contrast,NEH,2733.0
Ta50_5_1,50×5,q_2,Contrast,NEH-TBKK2,2729.6
Ta50_5_1,50×5,q_2,Elite-only,FRB4-p1,2731.4
Ta50_5_1,50×5,q_2,Elite-only,INEH-inspired,2729.2
Ta50_5_1,50×5,q_2,Elite-only,KK2-style-NEH,2739.2
Ta50_5_1,50×5,q_2,Elite-only,NEH,2732.2
Ta50_5_1,50×5,q_2,Elite-only,NEH-TBKK2,2732.2
Ta50_5_1,50×5,q_6,Contrast,FRB4-p1,2745.8
Ta50_5_1,50×5,q_6,Contrast,INEH-inspired,2731.0
Ta50_5_1,50×5,q_6,Contrast,KK2-style-NEH,2737.0
Ta50_5_1,50×5,q_6,Contrast,NEH,2733.0
Ta50_5_1,50×5,q_6,Contrast,NEH-TBKK2,2729.6
Ta50_5_1,50×5,q_6,Elite-only,FRB4-p1,2730.8
Ta50_5_1,50×5,q_6,Elite-only,INEH-inspired,2725.2
Ta50_5_1,50×5,q_6,Elite-only,KK2-style-NEH,2739.2
Ta50_5_1,50×5,q_6,Elite-only,NEH,2732.2
Ta50_5_1,50×5,q_6,Elite-only,NEH-TBKK2,2732.2
Ta50_5_10,50×5,Baseline,Contrast,FRB4-p1,2790.6
Ta50_5_10,50×5,Baseline,Contrast,INEH-inspired,2782.0
Ta50_5_10,50×5,Baseline,Contrast,KK2-style-NEH,2835.0
Ta50_5_10,50×5,Baseline,Contrast,NEH,2793.6
Ta50_5_10,50×5,Baseline,Contrast,NEH-TBKK2,2788.8
Ta50_5_10,50×5,Baseline,Elite-only,FRB4-p1,2792.6
Ta50_5_10,50×5,Baseline,Elite-only,INEH-inspired,2785.2
Ta50_5_10,50×5,Baseline,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,Baseline,Elite-only,NEH,2791.4
Ta50_5_10,50×5,Baseline,Elite-only,NEH-TBKK2,2791.4
Ta50_5_10,50×5,Elite_025,Contrast,FRB4-p1,2789.2
Ta50_5_10,50×5,Elite_025,Contrast,INEH-inspired,2782.0
Ta50_5_10,50×5,Elite_025,Contrast,KK2-style-NEH,2836.0
Ta50_5_10,50×5,Elite_025,Contrast,NEH,2792.0
Ta50_5_10,50×5,Elite_025,Contrast,NEH-TBKK2,2791.4
Ta50_5_10,50×5,Elite_025,Elite-only,FRB4-p1,2788.6
Ta50_5_10,50×5,Elite_025,Elite-only,INEH-inspired,2782.8
Ta50_5_10,50×5,Elite_025,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,Elite_025,Elite-only,NEH,2792.0
Ta50_5_10,50×5,Elite_025,Elite-only,NEH-TBKK2,2792.0
Ta50_5_10,50×5,Elite_10,Contrast,FRB4-p1,2788.8
Ta50_5_10,50×5,Elite_10,Contrast,INEH-inspired,2783.2
Ta50_5_10,50×5,Elite_10,Contrast,KK2-style-NEH,2837.0
Ta50_5_10,50×5,Elite_10,Contrast,NEH,2790.8
Ta50_5_10,50×5,Elite_10,Contrast,NEH-TBKK2,2788.8
Ta50_5_10,50×5,Elite_10,Elite-only,FRB4-p1,2792.6
Ta50_5_10,50×5,Elite_10,Elite-only,INEH-inspired,2785.6
Ta50_5_10,50×5,Elite_10,Elite-only,KK2-style-NEH,2840.0
Ta50_5_10,50×5,Elite_10,Elite-only,NEH,2791.4
Ta50_5_10,50×5,Elite_10,Elite-only,NEH-TBKK2,2791.4
Ta50_5_10,50×5,PRules_2n,Contrast,FRB4-p1,2788.0
Ta50_5_10,50×5,PRules_2n,Contrast,INEH-inspired,2786.0
Ta50_5_10,50×5,PRules_2n,Contrast,KK2-style-NEH,2838.0
Ta50_5_10,50×5,PRules_2n,Contrast,NEH,2792.6
Ta50_5_10,50×5,PRules_2n,Contrast,NEH-TBKK2,2792.0
Ta50_5_10,50×5,PRules_2n,Elite-only,FRB4-p1,2790.8
Ta50_5_10,50×5,PRules_2n,Elite-only,INEH-inspired,2785.2
Ta50_5_10,50×5,PRules_2n,Elite-only,KK2-style-NEH,2837.6
Ta50_5_10,50×5,PRules_2n,Elite-only,NEH,2791.4
Ta50_5_10,50×5,PRules_2n,Elite-only,NEH-TBKK2,2791.4
Ta50_5_10,50×5,PRules_4n,Contrast,FRB4-p1,2787.8
Ta50_5_10,50×5,PRules_4n,Contrast,INEH-inspired,2783.2
Ta50_5_10,50×5,PRules_4n,Contrast,KK2-style-NEH,2830.4
Ta50_5_10,50×5,PRules_4n,Contrast,NEH,2793.6
Ta50_5_10,50×5,PRules_4n,Contrast,NEH-TBKK2,2788.8
Ta50_5_10,50×5,PRules_4n,Elite-only,FRB4-p1,2789.0
Ta50_5_10,50×5,PRules_4n,Elite-only,INEH-inspired,2784.4
Ta50_5_10,50×5,PRules_4n,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,PRules_4n,Elite-only,NEH,2790.6
Ta50_5_10,50×5,PRules_4n,Elite-only,NEH-TBKK2,2791.0
Ta50_5_10,50×5,Poor_05,Contrast,FRB4-p1,2788.8
Ta50_5_10,50×5,Poor_05,Contrast,INEH-inspired,2782.0
Ta50_5_10,50×5,Poor_05,Contrast,KK2-style-NEH,2831.4
Ta50_5_10,50×5,Poor_05,Contrast,NEH,2790.8
Ta50_5_10,50×5,Poor_05,Contrast,NEH-TBKK2,2788.8
Ta50_5_10,50×5,Poor_05,Elite-only,FRB4-p1,2792.6
Ta50_5_10,50×5,Poor_05,Elite-only,INEH-inspired,2785.2
Ta50_5_10,50×5,Poor_05,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,Poor_05,Elite-only,NEH,2791.4
Ta50_5_10,50×5,Poor_05,Elite-only,NEH-TBKK2,2791.4
Ta50_5_10,50×5,Poor_20,Contrast,FRB4-p1,2789.6
Ta50_5_10,50×5,Poor_20,Contrast,INEH-inspired,2782.0
Ta50_5_10,50×5,Poor_20,Contrast,KK2-style-NEH,2836.0
Ta50_5_10,50×5,Poor_20,Contrast,NEH,2792.6
Ta50_5_10,50×5,Poor_20,Contrast,NEH-TBKK2,2787.8
Ta50_5_10,50×5,Poor_20,Elite-only,FRB4-p1,2792.6
Ta50_5_10,50×5,Poor_20,Elite-only,INEH-inspired,2785.2
Ta50_5_10,50×5,Poor_20,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,Poor_20,Elite-only,NEH,2791.4
Ta50_5_10,50×5,Poor_20,Elite-only,NEH-TBKK2,2791.4
Ta50_5_10,50×5,Regions_2,Contrast,FRB4-p1,2789.4
Ta50_5_10,50×5,Regions_2,Contrast,INEH-inspired,2785.6
Ta50_5_10,50×5,Regions_2,Contrast,KK2-style-NEH,2839.0
Ta50_5_10,50×5,Regions_2,Contrast,NEH,2786.0
Ta50_5_10,50×5,Regions_2,Contrast,NEH-TBKK2,2786.0
Ta50_5_10,50×5,Regions_2,Elite-only,FRB4-p1,2786.4
Ta50_5_10,50×5,Regions_2,Elite-only,INEH-inspired,2784.4
Ta50_5_10,50×5,Regions_2,Elite-only,KK2-style-NEH,2837.6
Ta50_5_10,50×5,Regions_2,Elite-only,NEH,2801.0
Ta50_5_10,50×5,Regions_2,Elite-only,NEH-TBKK2,2795.0
Ta50_5_10,50×5,Regions_8,Contrast,FRB4-p1,2783.8
Ta50_5_10,50×5,Regions_8,Contrast,INEH-inspired,2783.6
Ta50_5_10,50×5,Regions_8,Contrast,KK2-style-NEH,2835.0
Ta50_5_10,50×5,Regions_8,Contrast,NEH,2799.0
Ta50_5_10,50×5,Regions_8,Contrast,NEH-TBKK2,2799.0
Ta50_5_10,50×5,Regions_8,Elite-only,FRB4-p1,2784.4
Ta50_5_10,50×5,Regions_8,Elite-only,INEH-inspired,2783.6
Ta50_5_10,50×5,Regions_8,Elite-only,KK2-style-NEH,2833.4
Ta50_5_10,50×5,Regions_8,Elite-only,NEH,2788.4
Ta50_5_10,50×5,Regions_8,Elite-only,NEH-TBKK2,2789.0
Ta50_5_10,50×5,q_2,Contrast,FRB4-p1,2785.6
Ta50_5_10,50×5,q_2,Contrast,INEH-inspired,2782.8
Ta50_5_10,50×5,q_2,Contrast,KK2-style-NEH,2835.0
Ta50_5_10,50×5,q_2,Contrast,NEH,2793.6
Ta50_5_10,50×5,q_2,Contrast,NEH-TBKK2,2788.8
Ta50_5_10,50×5,q_2,Elite-only,FRB4-p1,2791.0
Ta50_5_10,50×5,q_2,Elite-only,INEH-inspired,2782.8
Ta50_5_10,50×5,q_2,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,q_2,Elite-only,NEH,2791.4
Ta50_5_10,50×5,q_2,Elite-only,NEH-TBKK2,2791.4
Ta50_5_10,50×5,q_6,Contrast,FRB4-p1,2788.0
Ta50_5_10,50×5,q_6,Contrast,INEH-inspired,2783.2
Ta50_5_10,50×5,q_6,Contrast,KK2-style-NEH,2835.0
Ta50_5_10,50×5,q_6,Contrast,NEH,2793.6
Ta50_5_10,50×5,q_6,Contrast,NEH-TBKK2,2788.8
Ta50_5_10,50×5,q_6,Elite-only,FRB4-p1,2789.6
Ta50_5_10,50×5,q_6,Elite-only,INEH-inspired,2784.6
Ta50_5_10,50×5,q_6,Elite-only,KK2-style-NEH,2837.2
Ta50_5_10,50×5,q_6,Elite-only,NEH,2791.4
Ta50_5_10,50×5,q_6,Elite-only,NEH-TBKK2,2791.4
VFR100_20_1,VFR100×20,Baseline,Contrast,FRB4-p1,6473.6
VFR100_20_1,VFR100×20,Baseline,Contrast,INEH-inspired,6523.8
